,Name,up,down,train_per,train_occ,2018_per,2018_occ,2019_per,2019_occ,2020_per,2020_occ,2021_per,2021_occ,2022_per,2022_occ,test_per,test_occ
2987,NMPS,45,74,0.62,119,0.7,20,0.61,23,0.5800000000000001,24,0.5900000000000001,29,0.5800000000000001,24,0.6083333333333333,120
2994,NMSh,15,22,0.5900000000000001,37,0.6699999999999999,6,0.56,9,0.5,8,0.5700000000000001,14,0.6,5,0.5714285714285714,42
3016,NMmM,61,97,0.61,158,0.5700000000000001,30,0.69,26,0.5,22,0.62,16,0.65,23,0.6068376068376068,117
3025,NMnS,67,75,0.53,142,0.5800000000000001,31,0.52,27,0.5,36,0.56,36,0.77,30,0.58125,160
3030,NMsP,41,45,0.52,86,0.5,22,0.71,17,0.5,12,0.54,24,0.6799999999999999,25,0.59,100
3034,NMtP,7,19,0.73,26,0.6699999999999999,3,0.6699999999999999,3,0.5,6,0.62,8,0.64,11,0.6129032258064516,31
3039,NNBM,46,50,0.52,96,0.72,25,0.6,20,0.9,10,0.63,19,0.5800000000000001,24,0.6632653061224489,98
3040,NNBS,36,43,0.54,79,0.5700000000000001,14,0.5700000000000001,14,0.56,9,0.75,8,0.5,12,0.5789473684210527,57
3088,NNSD,9,15,0.62,24,0.5,8,0.5,2,1.0,1,0.5,2,1.0,1,0.5714285714285714,14
3093,NNSS,75,78,0.51,153,0.62,37,0.63,30,0.53,17,0.71,21,0.72,18,0.6422764227642277,123
3126,NNnM,78,119,0.6,197,0.56,36,0.5800000000000001,31,0.64,28,0.63,41,0.52,44,0.5833333333333334,180
3129,NNnS,88,112,0.56,200,0.5700000000000001,30,0.55,44,0.5700000000000001,30,0.5,36,0.52,40,0.5388888888888889,180
3144,NPBL,19,21,0.52,40,0.56,9,0.5800000000000001,12,0.5,16,0.75,8,0.56,16,0.5737704918032787,61
3145,NPBM,57,83,0.5900000000000001,140,0.52,27,0.61,28,0.69,36,0.53,30,0.52,23,0.5833333333333334,144
3154,NPDP,11,13,0.54,24,0.54,13,0.6699999999999999,6,0.5,8,0.5,4,0.75,4,0.5714285714285714,35
3168,NPLM,21,28,0.5700000000000001,49,0.5700000000000001,7,0.5700000000000001,7,0.5,16,0.63,27,0.55,11,0.5735294117647058,68
3171,NPLl,16,22,0.5800000000000001,38,0.6,10,0.6,5,0.5,4,0.75,12,0.64,11,0.6428571428571429,42
3174,NPMM,82,115,0.5800000000000001,197,0.7,30,0.56,25,0.5800000000000001,24,0.52,44,0.6,57,0.5888888888888889,180
3175,NPMP,98,119,0.55,217,0.5,50,0.65,23,0.55,56,0.5,68,0.5,56,0.525691699604743,253
3178,NPNB,50,83,0.62,133,0.62,42,0.51,45,0.65,43,0.5800000000000001,26,0.51,35,0.5759162303664922,191
3179,NPND,8,16,0.6699999999999999,24,0.75,8,0.7,10,0.71,7,0.5,4,0.75,4,0.696969696969697,33
3187,NPPK,11,12,0.52,23,0.62,8,0.5,4,0.5,6,0.75,8,0.8,5,0.6451612903225806,31
3204,NPSs,71,81,0.53,152,0.5,34,0.5,26,0.5,40,0.64,25,0.52,23,0.527027027027027,148
3220,NPmH,59,80,0.5800000000000001,139,0.52,27,0.53,36,0.56,25,0.61,18,0.55,29,0.5481481481481482,135
3238,NSBL,9,15,0.62,24,1.0,3,0.5,2,0.56,9,1.0,3,0.5,4,0.6666666666666666,21
3251,NSHM,20,24,0.55,44,0.5700000000000001,7,0.75,4,0.5,4,0.5,4,0.6,5,0.5833333333333334,24
3299,NShM,32,35,0.52,67,0.71,14,0.54,13,0.54,13,0.54,13,0.53,17,0.5714285714285714,70
3312,NSmM,55,76,0.5800000000000001,131,0.6799999999999999,19,0.56,25,0.62,13,0.5,16,0.69,13,0.6046511627906976,86
3336,NbBS,31,33,0.52,64,0.5,6,0.54,13,0.56,9,0.6699999999999999,6,0.85,13,0.6382978723404256,47
3366,NbNP,70,93,0.5700000000000001,163,0.61,28,0.55,40,0.55,49,0.56,68,0.62,58,0.5761316872427984,243
3405,NbsH,28,31,0.53,59,0.77,13,0.75,12,0.5,14,0.5,6,0.69,16,0.6557377049180327,61
3420,NhMM,23,26,0.53,49,0.83,6,0.5,6,0.5,6,0.5,14,0.53,15,0.5531914893617021,47
3426,NhNN,27,31,0.53,58,0.6699999999999999,6,0.83,6,0.78,9,0.6,10,0.53,15,0.6521739130434783,46
3428,NhNs,18,26,0.5900000000000001,44,0.6699999999999999,3,0.71,7,0.6699999999999999,3,0.75,8,0.6,5,0.6923076923076923,26
3441,Nhbn,15,20,0.5700000000000001,35,0.5,4,0.8,5,0.75,4,0.62,16,0.5800000000000001,12,0.6341463414634146,41
3451,NhnH,12,24,0.6699999999999999,36,0.5700000000000001,7,1.0,2,0.5,6,0.5,6,0.5,2,0.5652173913043478,23
3470,NlHn,11,18,0.62,29,0.5,6,0.6699999999999999,6,0.71,7,0.5,4,0.71,14,0.6486486486486487,37
3473,NlMS,13,15,0.54,28,1.0,2,1.0,3,1.0,3,0.5700000000000001,14,1.0,7,0.7931034482758621,29
3485,NlPN,22,22,0.5,44,0.6699999999999999,9,0.69,13,0.53,17,0.55,29,0.5700000000000001,23,0.5824175824175825,91
3499,NlsM,11,11,0.5,22,0.8,5,0.75,4,0.6699999999999999,6,0.5,4,0.5,6,0.64,25
3530,NmLb,11,17,0.61,28,0.6,5,0.75,4,0.6,5,1.0,3,1.0,3,0.75,20
3536,NmMP,78,81,0.51,159,0.64,47,0.5700000000000001,35,0.52,33,0.62,29,0.5,22,0.5783132530120482,166
3558,NmPN,78,84,0.52,162,0.53,51,0.53,43,0.53,32,0.55,31,0.54,35,0.5364583333333334,192
3561,NmSH,18,19,0.51,37,0.5,8,0.55,11,0.5,4,0.6699999999999999,6,1.0,2,0.5806451612903226,31
3590,NmsP,42,51,0.55,93,0.5900000000000001,17,0.6699999999999999,18,0.53,15,0.5,16,0.56,16,0.573170731707317,82
3599,NnDM,11,15,0.5800000000000001,26,0.5,10,0.6699999999999999,12,1.0,2,0.6,5,1.0,1,0.6333333333333333,30
3633,NnPL,40,43,0.52,83,0.5700000000000001,23,0.53,15,0.5800000000000001,19,0.5,24,0.5900000000000001,27,0.5555555555555556,108
3685,NsBM,30,41,0.5800000000000001,71,0.75,12,0.76,17,0.5,10,0.54,13,0.6,15,0.6417910447761194,67
3688,NsBb,26,28,0.52,54,0.75,8,0.55,11,0.6,10,0.62,8,0.5800000000000001,12,0.6122448979591837,49
3714,NsNB,47,52,0.53,99,0.5,14,0.6799999999999999,22,0.5900000000000001,22,0.62,13,0.69,13,0.6190476190476191,84
3719,NsNP,62,77,0.55,139,0.5,24,0.55,29,0.53,34,0.51,43,0.64,42,0.5523255813953488,172
3720,NsNh,19,21,0.52,40,0.5,6,0.5,2,0.5,6,0.55,11,0.75,8,0.5757575757575758,33
3732,NsPs,48,51,0.52,99,0.5,20,0.53,17,0.75,28,0.61,18,0.54,24,0.5981308411214953,107
3800,NtsP,8,14,0.64,22,0.5,2,0.75,4,0.5,4,0.75,4,0.5,6,0.6,20
3804,PBBN,67,74,0.52,141,0.51,35,0.5800000000000001,26,0.53,38,0.55,20,0.6799999999999999,25,0.5625,144
3805,PBBP,70,70,0.5,140,0.63,30,0.51,45,0.54,59,0.5700000000000001,44,0.53,34,0.5518867924528302,212
3831,PBPB,59,66,0.53,125,0.5700000000000001,21,0.5,40,0.5800000000000001,43,0.5700000000000001,30,0.6699999999999999,27,0.5714285714285714,161
3840,PBSH,9,16,0.64,25,0.6699999999999999,3,1.0,4,1.0,1,1.0,3,0.5,4,0.8,15
3842,PBSS,32,40,0.56,72,0.78,9,0.54,13,0.5800000000000001,12,0.6699999999999999,9,0.71,7,0.64,50
3843,PBSh,10,16,0.62,26,0.5,10,0.5700000000000001,7,0.8,10,0.6,10,0.69,13,0.64,50
3850,PBbS,29,29,0.5,58,0.7,10,0.53,15,0.5800000000000001,19,0.6,15,0.61,18,0.5974025974025974,77
3854,PBjB,7,14,0.6699999999999999,21,0.5700000000000001,7,1.0,5,0.6,15,0.73,11,0.5,6,0.6590909090909091,44
3866,PBmM,71,95,0.5700000000000001,166,0.65,40,0.5900000000000001,29,0.55,22,0.5,28,0.5,28,0.564625850340136,147
3897,PHBB,14,17,0.55,31,0.55,11,0.5700000000000001,7,1.0,3,0.6699999999999999,6,0.6,5,0.625,32
3904,PHMN,18,30,0.62,48,0.86,7,1.0,5,0.5,6,0.55,11,0.5,10,0.6410256410256411,39
3906,PHMb,20,24,0.55,44,0.6699999999999999,6,0.5,6,0.5700000000000001,7,0.53,15,0.5,10,0.5454545454545454,44
3909,PHNM,17,29,0.63,46,0.6699999999999999,12,0.62,8,0.62,13,0.5,16,0.53,17,0.5757575757575758,66
3911,PHNS,12,17,0.5900000000000001,29,0.71,7,0.5,2,0.6699999999999999,6,0.6,5,0.75,8,0.6785714285714286,28
3914,PHPL,11,16,0.5900000000000001,27,0.6699999999999999,6,0.8,5,0.62,8,0.6699999999999999,6,0.75,8,0.696969696969697,33
3917,PHPP,29,31,0.52,60,0.72,18,0.53,17,0.64,25,0.56,27,0.5900000000000001,29,0.603448275862069,116
3920,PHSP,21,21,0.5,42,0.8,5,0.6699999999999999,3,0.5,8,0.54,13,0.62,8,0.5945945945945946,37
3927,PHmB,11,25,0.69,36,0.64,11,0.56,9,0.56,9,0.6699999999999999,6,0.75,4,0.6153846153846154,39
3929,PHmM,24,24,0.5,48,0.75,16,0.77,13,0.6699999999999999,3,0.6,5,0.7,10,0.723404255319149,47
3947,PINM,9,15,0.62,24,0.5,2,1.0,2,0.5,4,1.0,1,0.6699999999999999,3,0.6666666666666666,12
3950,PISM,10,13,0.5700000000000001,23,0.5,2,0.6699999999999999,3,1.0,1,1.0,1,0.5,2,0.6666666666666666,9
3958,PKPN,8,14,0.64,22,0.5,4,0.6699999999999999,3,0.75,4,0.6699999999999999,6,1.0,2,0.6842105263157895,19
4001,PLmb,20,30,0.6,50,0.62,13,0.54,13,0.6699999999999999,21,0.75,8,0.5,18,0.6027397260273972,73
4013,PMBS,22,32,0.5900000000000001,54,0.55,11,0.55,11,0.5900000000000001,17,0.5,14,0.61,18,0.5633802816901409,71
4020,PMLn,22,27,0.55,49,0.62,21,0.64,11,0.5,6,0.5,26,0.62,26,0.5777777777777777,90
4045,PMSM,42,53,0.56,95,0.6699999999999999,21,0.5700000000000001,23,0.54,13,0.71,21,0.5,24,0.5980392156862745,102
4053,PMbM,65,77,0.54,142,0.5900000000000001,29,0.6,35,0.5,30,0.5900000000000001,58,0.54,48,0.565,200
4075,PMmB,79,92,0.54,171,0.55,40,0.5700000000000001,23,0.55,29,0.56,16,0.6799999999999999,25,0.5789473684210527,133
4077,PMmS,64,67,0.51,131,0.63,27,0.54,39,0.55,29,0.5,22,0.55,22,0.5539568345323741,139
4081,PMms,57,61,0.52,118,0.55,22,0.5,28,0.5,18,0.54,13,0.55,11,0.5217391304347826,92
4090,PMnn,91,95,0.51,186,0.51,35,0.51,45,0.51,43,0.55,60,0.56,62,0.5346938775510204,245
4102,PNBN,52,63,0.55,115,0.5900000000000001,27,0.7,30,0.52,33,0.56,34,0.6,25,0.5906040268456376,149
4112,PNLB,21,23,0.52,44,0.71,17,0.5700000000000001,7,0.64,11,0.69,13,0.8,20,0.7058823529411765,68
4114,PNLP,27,33,0.55,60,0.7,20,0.64,14,0.5700000000000001,23,0.6799999999999999,25,0.54,24,0.6226415094339622,106
4118,PNMM,62,78,0.56,140,0.6699999999999999,27,0.5800000000000001,19,0.5800000000000001,36,0.62,39,0.5,46,0.5808383233532934,167
4121,PNMS,34,49,0.5900000000000001,83,0.55,31,0.61,18,0.5,18,0.62,26,0.69,16,0.5871559633027523,109
4145,PNSh,23,39,0.63,62,0.61,23,0.64,14,0.74,19,0.56,32,0.55,20,0.6111111111111112,108
4147,PNbB,55,57,0.51,112,0.55,20,0.6799999999999999,28,0.5,26,0.56,36,0.7,33,0.6013986013986014,143
4150,PNbS,28,36,0.56,64,0.6699999999999999,12,0.53,17,0.52,25,0.53,32,0.52,25,0.5405405405405406,111
