candlestick_code5,label_increase,label_decrease,occurrence,percentage
BBnMh,0,2,2,0.0
BBnMl,1,0,1,1.0
BBnMm,1,0,1,1.0
BBnMn,2,0,2,1.0
BBnNB,0,2,2,0.0
BBnNL,1,0,1,1.0
BBnNM,0,0,0,
BBnNN,2,1,3,0.67
BBnNP,3,4,7,0.43
BBnNS,0,1,1,0.0
BBnNb,3,1,4,0.75
BBnNl,0,1,1,0.0
BBnNn,4,0,4,1.0
BBnNs,1,0,1,1.0
BBnPB,1,1,2,0.5
BBnPH,0,1,1,0.0
BBnPM,2,3,5,0.4
BBnPN,2,1,3,0.67
BBnPP,2,5,7,0.29
BBnPb,1,0,1,1.0
BBnPl,0,1,1,0.0
BBnPm,2,1,3,0.67
BBnPn,1,0,1,1.0
BBnPs,0,0,0,
BBnSB,1,1,2,0.5
BBnSM,1,0,1,1.0
BBnSP,1,0,1,1.0
BBnSS,1,1,2,0.5
BBnSl,2,0,2,1.0
BBnSm,1,0,1,1.0
BBnbB,1,0,1,1.0
BBnbH,0,0,0,
BBnbM,0,1,1,0.0
BBnbN,1,0,1,1.0
BBnbP,2,1,3,0.67
BBnbb,0,2,2,0.0
BBnbm,2,0,2,1.0
BBnbn,2,2,4,0.5
BBnbs,0,1,1,0.0
BBnhb,1,0,1,1.0
BBnhs,0,1,1,0.0
BBnlH,1,0,1,1.0
BBnlJ,1,0,1,1.0
BBnlP,0,1,1,0.0
BBnlS,0,1,1,0.0
BBnlb,1,0,1,1.0
BBnln,1,1,2,0.5
BBnmM,0,1,1,0.0
BBnmN,4,1,5,0.8
BBnmP,1,2,3,0.33
BBnmb,1,0,1,1.0
BBnml,1,1,2,0.5
